Client ID,Subscription Product,Program Start Date,Date Closed,Status,Client State,Monthly Income,Welcome Call Complete Date
AFFQB304807,1,6/19/2015,1/0/1900,Client,NE,2375,6/3/2015
AFFQB277977,0,2/5/2015,1/0/1900,Client,SD,2375,1/19/2015
S1L2552714,0,2/1/2015,1/0/1900,Client,TX,1425,1/7/2015
AFFQB280360,0,2/6/2015,1/0/1900,Client,TX,3325,2/2/2015
KRJ2737934,1,5/27/2015,1/0/1900,Client,NE,1520,5/19/2015
JLS2775001,0,6/19/2015,1/0/1900,Client,TX,4940,6/9/2015
AFFQB297755,0,5/25/2015,1/0/1900,Client,IN,3325,5/14/2015
AFFQB280940,1,2/9/2015,1/0/1900,Client,MI,1520,2/4/2015
AFFQB299573,1,5/26/2015,1/0/1900,Client,MD,1520,5/18/2015
TJF2750172,0,5/29/2015,1/0/1900,Client,MN,332.5,5/28/2015
AFFQB282671,1,2/28/2015,1/0/1900,Client,FL,1710,2/13/2015
AFFQB303857,0,6/28/2015,1/0/1900,Client,NY,4370,5/29/2015
GCS2749994,1,6/15/2015,1/0/1900,Client,MO,3610,5/26/2015
NTA2743984,1,6/10/2015,1/0/1900,Client,OH,2660,5/20/2015
SXB2754128,0,6/1/2015,1/0/1900,Client,CA,1900,1/0/1900
AJG2672987,0,4/13/2015,1/0/1900,Client,FL,2850,4/6/2015
NSD2626205,0,4/10/2015,1/0/1900,Client,CO,1710,3/9/2015
AFFQB277242,0,1/26/2015,1/0/1900,Client,CA,2850,1/15/2015
AFFQB300439,0,6/1/2015,1/0/1900,Client,TX,3325,5/14/2015
JST2551763,1,1/14/2015,1/0/1900,Client,PA,1235,1/8/2015
DVJ2711829,1,5/8/2015,1/0/1900,Client,VA,2850,5/2/2015
TAM2722389,1,5/29/2015,1/0/1900,Client,NY,1900,5/14/2015
KXH2580985,1,1/30/2015,1/0/1900,Client,MO,2660,1/27/2015
AFFQB280811,0,3/20/2015,1/0/1900,Client,ID,1900,2/10/2015
AFFQB303738,1,6/27/2015,1/0/1900,Client,NY,1900,6/3/2015
AFFQB275877,0,2/1/2015,1/0/1900,Client,HI,2951.65,1/7/2015
AFFQB303156,1,6/5/2015,1/0/1900,Client,FL,5177.5,5/28/2015
SDL2771207,1,6/15/2015,1/0/1900,Client,CA,2090,6/9/2015
CZS2591950,1,2/20/2015,1/0/1900,Client,MD,1140,2/4/2015
AFFQB280565,0,2/21/2015,1/0/1900,Client,CA,4750,2/3/2015
MXP2738074,1,6/1/2015,1/0/1900,Client,VA,3034.3,5/20/2015
CXA2672275,0,4/13/2015,1/0/1900,Client,TX,1045,4/8/2015
R1S2544282,1,1/15/2015,1/0/1900,Client,FL,2850,1/9/2015
MJV2768974,1,6/25/2015,1/0/1900,Client,IA,699.2,6/10/2015
BAB2552036,1,1/9/2015,1/0/1900,Client,IN,3040,1/6/2015
AFFQB303200,1,6/21/2015,1/0/1900,Client,PA,3325,5/27/2015
AFFQB293912,1,4/24/2015,1/0/1900,Client,CA,4750,4/14/2015
AFFQB303724,0,6/28/2015,10/16/2015,Terminated,LA,475,6/2/2015
JJS2740498,0,6/12/2015,1/0/1900,Client,TX,4750,5/27/2015
AFFQB277292,0,1/17/2015,1/0/1900,Client,OH,4085,1/15/2015
TAM2722449,1,6/1/2015,1/0/1900,Client,NC,3040,5/9/2015
AFFQB297581,1,5/29/2015,1/0/1900,Client,CA,2928.85,4/30/2015
RMT2542668,0,1/9/2015,1/0/1900,Client,PA,2166,12/29/2014
AFFQB273573,0,1/7/2015,1/0/1900,Client,CA,1805,12/30/2014
AFFQB290857,1,4/15/2015,1/21/2016,Terminated,TX,3239.5,3/27/2015
NSD2607136,1,4/23/2015,1/0/1900,Client,OH,1045,4/1/2015
AFFQB292270,1,4/17/2015,1/0/1900,Client,VA,3800,4/6/2015
AFFQB308369,0,6/19/2015,1/0/1900,Client,NY,1520,6/17/2015
AFFQB295027,0,4/24/2015,1/0/1900,Client,TN,2090,4/22/2015
JLS2678961,0,5/2/2015,1/0/1900,Client,AZ,3800,4/8/2015
AFFQB299187,0,5/23/2015,1/0/1900,Client,TX,2280,5/11/2015
AFFQB297194,0,5/22/2015,1/0/1900,Client,TX,5700,5/4/2015
CZS2624661,1,3/24/2015,1/0/1900,Client,CA,1900,2/26/2015
AFFQB305544,1,6/26/2015,12/9/2015,Terminated,MO,1330,6/5/2015
ATJ2575194,1,2/6/2015,11/12/2015,Terminated,TN,2128,1/23/2015
RZM2755406,1,6/12/2015,1/29/2016,Terminated,KY,1159,6/5/2015
JCK2767839,0,6/16/2015,1/0/1900,Client,DE,2416.8,6/3/2015
SXW2533629,1,1/30/2015,1/0/1900,Client,LA,3336.4,1/7/2015
AFFQB297133,0,5/15/2015,11/20/2015,Terminated,VA,4180,4/29/2015
SMB2599380,1,4/2/2015,1/0/1900,Client,IA,2850,3/4/2015
CXA2734658,1,6/10/2015,1/0/1900,Client,CA,2280,5/14/2015
BBG2562160,1,2/2/2015,1/0/1900,Client,AZ,2024.45,1/14/2015
AFFQB301898,1,6/19/2015,1/0/1900,Client,OH,1900,5/21/2015
S1L2574521,0,1/23/2015,1/0/1900,Client,AZ,964.25,1/22/2015
AFFQB302121,0,6/15/2015,11/24/2015,Terminated,CA,2660,6/2/2015
CMF2624944,1,3/9/2015,1/0/1900,Client,OH,2090,2/26/2015
AFFQB298170,0,5/28/2015,1/0/1900,Client,VA,5130,5/11/2015
AFFQB307345,0,6/18/2015,1/0/1900,Client,IN,4450.75,6/17/2015
IEU2762116,1,6/25/2015,1/0/1900,Client,MI,4750,6/4/2015
AFFQB287851,0,3/25/2015,1/0/1900,Client,LA,2633.4,3/12/2015
AFFQB299790,0,6/22/2015,1/0/1900,Client,OH,1894.3,5/13/2015
AFFQB303338,1,6/22/2015,1/0/1900,Client,TN,1520,6/1/2015
AFFQB293832,1,4/25/2015,1/0/1900,Client,TX,2373.1,4/13/2015
AFFQB304215,0,6/15/2015,1/0/1900,Client,MO,3420,6/3/2015
AJG2783128,0,6/30/2015,1/0/1900,Client,PA,1140,7/9/2015
AFFQB277261,1,1/25/2015,1/0/1900,Client,PA,1330,1/29/2015
CXA2550784,1,1/17/2015,1/0/1900,Client,CA,855,1/7/2015
KTR2784481,1,6/28/2015,1/0/1900,Client,OH,2755,6/12/2015
AFFQB302384,0,6/6/2015,1/0/1900,Client,CA,3040,5/26/2015
AFFQB290916,0,4/15/2015,1/0/1900,Client,NY,5225,3/28/2015
TSC2620612,1,3/6/2015,1/0/1900,Client,OH,3325,3/3/2015
CXA2550458,1,1/26/2015,1/0/1900,Client,TX,2280,1/15/2015
AFFQB298767,0,5/25/2015,10/29/2015,Terminated,PA,3087.5,5/14/2015
AFFQB278247,0,1/30/2015,1/0/1900,Client,CA,5225,1/20/2015
MJE2693684,0,5/29/2015,1/0/1900,Client,MN,4275,5/21/2015
GLT2743947,1,6/15/2015,1/0/1900,Client,TX,5145.2,5/19/2015
AFFQB299992,0,5/29/2015,1/0/1900,Client,TX,4750,5/13/2015
ACT2781872,0,6/19/2015,1/0/1900,Client,NC,4750,6/23/2015
AFFQB278829,1,2/7/2015,1/0/1900,Client,IA,3705,1/28/2015
AFFQB286537,0,3/15/2015,1/0/1900,Client,AL,3515,3/5/2015
AFFQB287213,0,5/20/2015,1/0/1900,Client,NY,1140,5/8/2015
AFFQB309290,1,6/25/2015,1/0/1900,Client,LA,2850,6/20/2015
AFFQB299849,1,5/20/2015,1/0/1900,Client,IN,2660,5/12/2015
AFFQB271644,0,1/5/2015,1/0/1900,Client,MD,2850,12/11/2014
BAB2749314,0,6/5/2015,1/0/1900,Client,FL,3230,5/19/2015
AFFQB307194,0,6/30/2015,1/0/1900,Client,VA,4989.4,6/13/2015
AFFQB305961,0,6/30/2015,1/0/1900,Client,OK,2850,6/8/2015
AFFQB296112,0,5/28/2015,1/0/1900,Client,NY,2660,4/24/2015
AFFQB299723,1,6/5/2015,1/0/1900,Client,FL,5158.5,5/13/2015
AFFQB304868,1,6/20/2015,1/0/1900,Client,NY,2328.45,6/3/2015
KXH2624947,1,3/13/2015,1/0/1900,Client,NY,2850,3/3/2015
IEU2758237,1,6/20/2015,1/0/1900,Client,AR,1349,5/26/2015
PJD2737562,1,6/15/2015,1/0/1900,Client,CO,3420,5/20/2015
AFFQB302012,1,6/23/2015,1/0/1900,Client,TX,1947.5,6/5/2015
DOK2628025,1,3/24/2015,1/0/1900,Client,MO,1520,3/10/2015
GWL2721378,1,6/1/2015,1/0/1900,Client,MO,1045,5/6/2015
AFFQB295908,0,5/15/2015,1/0/1900,Client,OH,2660,4/24/2015
AFFQB300190,1,6/12/2015,1/0/1900,Client,PA,1067.8,5/18/2015
AFFQB300493,1,5/17/2015,1/0/1900,Client,AZ,8550,5/15/2015
AFFQB276964,1,2/1/2015,12/17/2015,Terminated,TX,2470,1/13/2015
JXK2750551,1,6/15/2015,1/0/1900,Client,FL,3800,5/20/2015
AFFQB299757,0,5/26/2015,12/3/2015,Terminated,NY,2375,5/12/2015
VAP2767840,0,6/5/2015,1/0/1900,Client,NY,1039.3,6/3/2015
AFFQB295165,0,5/25/2015,1/0/1900,Client,FL,1710,4/21/2015
CWF2758147,1,6/14/2015,1/0/1900,Client,CA,3230,6/12/2015
AFFQB275028,1,1/19/2015,1/0/1900,Client,CA,2850,1/14/2015
KEM2565172,1,2/6/2015,1/0/1900,Client,NC,3420,1/15/2015
AFFQB279846,0,2/22/2015,1/0/1900,Client,NY,3420,1/29/2015
AFFQB288902,1,4/15/2015,1/0/1900,Client,TX,3610,3/18/2015
IEU2748523,1,5/28/2015,1/0/1900,Client,PA,1187.5,5/23/2015
AFFQB282045,0,2/20/2015,1/0/1900,Client,NY,1235,2/10/2015
AFFQB290268,0,4/30/2015,1/0/1900,Client,CA,2185,4/20/2015
AFFQB304303,1,6/26/2015,1/0/1900,Client,AL,1615,6/4/2015
AFFQB273984,0,1/30/2015,1/0/1900,Client,OH,4353.85,1/7/2015
KRJ2630481,1,3/21/2015,1/0/1900,Client,PA,2470,3/10/2015
SXW2669454,1,5/15/2015,1/0/1900,Client,OK,1140,5/15/2015
SMB2769440,1,6/5/2015,1/0/1900,Client,CA,285,6/8/2015
AFFQB297653,0,5/18/2015,1/0/1900,Client,AZ,4275,5/14/2015
GLT2726636,0,6/5/2015,1/0/1900,Client,MD,4180,5/21/2015
AFFQB278072,0,2/25/2015,1/0/1900,Client,NC,4275,1/19/2015
KKS2743281,1,6/15/2015,1/0/1900,Client,VA,2850,5/22/2015
AFFQB297790,1,5/15/2015,1/0/1900,Client,CA,1805,5/1/2015
AFFQB298377,1,5/8/2015,1/0/1900,Client,FL,3230,5/5/2015
AFFQB291449,0,4/15/2015,1/0/1900,Client,MD,2850,4/2/2015
AFFQB300972,0,5/20/2015,1/0/1900,Client,OH,1140,5/18/2015
AFFQB274795,0,2/21/2015,1/0/1900,Client,FL,95,1/6/2015
AFFQB279619,1,2/6/2015,1/0/1900,Client,MI,1900,1/29/2015
ALT2741799,0,5/29/2015,1/0/1900,Client,CA,1425,5/15/2015
JOV2595038,1,2/7/2015,1/0/1900,Client,MI,332.5,2/5/2015
AJG2745532,0,6/10/2015,1/0/1900,Client,TX,6650,6/6/2015
GLT2752068,0,6/2/2015,1/0/1900,Client,TX,3325,5/26/2015
KRJ2635548,1,5/14/2015,1/0/1900,Client,CA,2850,4/22/2015
GLT2701981,0,5/8/2015,1/0/1900,Client,MA,2470,4/28/2015
AFFQB288479,0,3/22/2015,1/0/1900,Client,MA,2850,3/17/2015
FYM2746255,1,6/19/2015,1/0/1900,Client,OK,2137.5,5/22/2015
SXB2730566,1,5/9/2015,1/0/1900,Client,CA,2375,5/12/2015
AFFQB300902,0,6/20/2015,1/0/1900,Client,TN,3610,5/19/2015
NSD2755000,1,6/25/2015,1/0/1900,Client,NC,2280,6/1/2015
MBS2762079,0,6/12/2015,1/0/1900,Client,AL,2850,6/4/2015
AFFQB306664,0,6/11/2015,1/0/1900,Client,OH,3957.7,6/10/2015
AFFQB305225,0,6/22/2015,1/0/1900,Client,PA,2755,6/4/2015
AFFQB297742,1,5/30/2015,1/0/1900,Client,TX,3325,5/1/2015
DJG2708957,0,5/1/2015,1/0/1900,Client,NY,1330,1/0/1900
CAK2551860,0,2/5/2015,1/0/1900,Client,NY,1140,1/6/2015
AFFQB273633,0,1/15/2015,1/0/1900,Client,VA,5700,1/12/2015
JAW2755635,1,6/5/2015,2/1/2016,Terminated,OH,2280,5/29/2015
DSS2681687,0,5/1/2015,1/0/1900,Client,NY,2280,4/15/2015
AFFQB302811,1,6/15/2015,1/0/1900,Client,NY,3800,6/8/2015
AFFQB307484,0,6/30/2015,1/0/1900,Client,SD,2280,6/15/2015
AFFQB294644,1,5/20/2015,1/0/1900,Client,PA,1741.35,4/16/2015
AFFQB270292,0,1/2/2015,1/0/1900,Client,OH,1900,12/1/2014
AFFQB276633,0,1/16/2015,1/0/1900,Client,IN,320.15,1/12/2015
AFFQB278159,0,2/5/2015,1/0/1900,Client,CA,4750,1/24/2015
WMT2680529,1,5/9/2015,1/0/1900,Client,MA,7163.95,4/17/2015
AFFQB298837,0,6/12/2015,1/0/1900,Client,TX,2850,5/12/2015
AFFQB281409,1,2/28/2015,1/0/1900,Client,UT,2850,2/6/2015
DXD2637074,1,4/1/2015,1/0/1900,Client,NY,5145.2,3/16/2015
MMS2748913,0,6/15/2015,1/0/1900,Client,MI,2375,5/19/2015
AFFQB279895,1,2/13/2015,1/0/1900,Client,NV,855,1/29/2015
MMS2543030,1,2/3/2015,1/0/1900,Client,VA,2375,12/29/2014
WMT2585692,0,3/6/2015,1/0/1900,Client,OH,1900,2/6/2015
AFFQB305105,0,6/26/2015,1/0/1900,Client,AZ,1472.5,6/4/2015
AFFQB304675,1,6/10/2015,1/0/1900,Client,CA,7600,6/3/2015
AFFQB288809,1,3/18/2015,1/0/1900,Client,FL,2850,3/18/2015
AFFQB293887,1,4/28/2015,1/0/1900,Client,NY,2375,4/20/2015
RJG2546673,1,1/22/2015,1/0/1900,Client,MI,2185,1/9/2015
AFFQB299207,1,6/5/2015,11/9/2015,Terminated,NY,2375,5/12/2015
AFFQB297802,1,6/1/2015,1/0/1900,Client,TN,665,5/6/2015
DEY2563815,1,2/5/2015,1/0/1900,Client,NY,395.2,1/14/2015
AFFQB308442,0,6/26/2015,1/0/1900,Client,MD,3610,6/17/2015
AFFQB289428,0,3/27/2015,1/0/1900,Client,IN,2375,3/20/2015
C1C2570144,1,3/13/2015,1/0/1900,Client,MO,950,2/26/2015
KJH2561301,0,2/11/2015,1/0/1900,Client,FL,0.95,1/14/2015
AFFQB299383,1,5/25/2015,1/0/1900,Client,NC,2470,5/11/2015
AFFQB287816,0,3/30/2015,1/0/1900,Client,NY,2422.5,3/12/2015
C1C2769321,1,6/15/2015,1/0/1900,Client,MA,0.95,6/2/2015
SMB2718835,0,5/14/2015,1/0/1900,Client,NY,3325,5/5/2015
TYD2716545,0,6/15/2015,1/0/1900,Client,CA,2755,5/18/2015
AFFQB306685,0,6/30/2015,1/0/1900,Client,NY,3624.25,6/26/2015
AFFQB305786,0,6/28/2015,1/0/1900,Client,CA,2850,6/15/2015
SXB2567450,0,6/1/2015,1/0/1900,Client,NC,3325,5/20/2015
AFFQB301693,0,6/18/2015,1/0/1900,Client,NY,6840,5/21/2015
AFFQB276653,1,2/26/2015,1/0/1900,Client,PA,3420,1/13/2015
DKA2764223,0,6/8/2015,1/0/1900,Client,FL,3957.7,6/1/2015
SXB2730196,1,5/8/2015,1/0/1900,Client,MT,1900,6/18/2015
AFFQB289457,0,4/20/2015,1/0/1900,Client,NY,1425,3/23/2015
ADE2742356,1,6/2/2015,1/0/1900,Client,PA,2565,5/15/2015
AFFQB292856,0,4/30/2015,1/0/1900,Client,NY,1900,4/16/2015
GCS2716908,0,5/8/2015,1/0/1900,Client,MO,2660,4/29/2015
AFFQB305635,1,6/22/2015,1/0/1900,Client,NE,1900,6/5/2015
AFFQB294827,0,4/24/2015,1/0/1900,Client,NY,1852.5,4/20/2015
AFFQB279707,0,2/15/2015,1/0/1900,Client,OH,3800,1/30/2015
CAC2547247,1,1/23/2015,1/0/1900,Client,TX,2660,1/16/2015
TJF2704605,0,4/30/2015,1/0/1900,Client,CO,2185,4/23/2015
ALT2582361,1,6/26/2015,1/0/1900,Client,TN,2660,5/15/2015
AFFQB299073,0,5/15/2015,1/0/1900,Client,OH,2957.35,5/9/2015
AFFQB301815,1,6/4/2015,1/0/1900,Client,AZ,3610,5/20/2015
AFFQB291922,0,5/25/2015,1/0/1900,Client,MA,3040,4/2/2015
AFFQB299206,0,5/22/2015,1/11/2016,Terminated,NE,2090,5/11/2015
AFFQB304909,1,6/15/2015,1/0/1900,Client,FL,2280,6/3/2015
AFFQB282080,0,2/25/2015,1/0/1900,Client,TX,2375,2/12/2015
MBS2611063,1,3/6/2015,1/0/1900,Client,NE,1710,2/17/2015
AFFQB287457,0,4/5/2015,1/0/1900,Client,CA,2755,3/11/2015
PJD2653504,1,4/25/2015,1/0/1900,Client,TX,1425,4/25/2015
KRJ2594543,0,2/23/2015,1/0/1900,Client,MD,2185,2/9/2015
AFFQB297254,1,6/15/2015,1/0/1900,Client,CA,2850,6/6/2015
TJF2759590,1,6/15/2015,1/0/1900,Client,CA,1908.55,6/18/2015
AFFQB296734,0,5/15/2015,1/0/1900,Client,NY,3562.5,4/29/2015
AFFQB293905,0,5/4/2015,1/0/1900,Client,IN,5035,4/23/2015
AFFQB287870,1,4/14/2015,1/0/1900,Client,NY,4750,3/12/2015
AFFQB271763,0,1/16/2015,1/0/1900,Client,CA,2612.5,12/29/2014
MDJ2714990,0,5/15/2015,1/0/1900,Client,CA,33250,5/1/2015
AFFQB303649,1,6/15/2015,1/0/1900,Client,VA,2470,6/4/2015
AFFQB271675,0,1/5/2015,1/0/1900,Client,MA,2280,12/10/2014
AFFQB299699,1,5/28/2015,11/12/2015,Terminated,FL,1425,5/12/2015
DOK2619140,0,3/10/2015,1/0/1900,Client,OH,1710,2/23/2015
AFFQB293722,0,4/21/2015,1/0/1900,Client,AZ,2122.3,4/13/2015
AFFQB283300,1,3/15/2015,1/0/1900,Client,TX,3325,2/17/2015
VAP2653579,0,4/3/2015,1/0/1900,Client,OH,1330,3/27/2015
MXP2728786,1,5/22/2015,1/0/1900,Client,CA,5700,5/11/2015
AFFQB305224,1,6/26/2015,1/0/1900,Client,CA,1900,6/4/2015
JBM2700751,1,5/1/2015,1/0/1900,Client,OH,3610,4/21/2015
WMT2726164,0,6/13/2015,1/0/1900,Client,NM,2660,1/0/1900
AFFQB282179,1,2/16/2015,1/0/1900,Client,VA,3610,2/17/2015
AFFQB297611,1,5/15/2015,1/0/1900,Client,PA,1520,5/1/2015
DEY2671244,1,4/11/2015,1/0/1900,Client,MD,1330,3/31/2015
JJS2686349,0,4/23/2015,1/0/1900,Client,TX,3610,5/18/2015
JOV2592313,1,2/13/2015,1/0/1900,Client,CA,1520,2/4/2015
CTH2532085,0,1/9/2015,1/0/1900,Client,FL,2375,12/26/2014
SKW2596179,1,3/4/2015,1/0/1900,Client,NY,1425,2/6/2015
AGT2684948,0,5/1/2015,1/0/1900,Client,FL,3040,4/24/2015
MJV2547533,1,1/23/2015,1/0/1900,Client,FL,10165,1/23/2015
DOK2717887,0,5/8/2015,1/0/1900,Client,TX,2850,4/30/2015
AFFQB307122,1,6/26/2015,1/0/1900,Client,TX,3066.6,6/12/2015
AFFQB299081,1,5/13/2015,1/0/1900,Client,NY,3800,5/8/2015
AFFQB293916,0,5/18/2015,1/0/1900,Client,NM,1900,4/14/2015
AFFQB276504,1,1/30/2015,1/0/1900,Client,CA,2042.5,1/12/2015
DSS2710640,1,5/28/2015,1/0/1900,Client,CA,3610,5/22/2015
AFFQB276798,0,1/30/2015,1/0/1900,Client,TX,1358.5,1/12/2015
DBN2731177,1,6/5/2015,1/0/1900,Client,CO,1482,5/21/2015
AFFQB294123,0,5/15/2015,1/0/1900,Client,MI,646,4/14/2015
AFFQB276310,1,2/2/2015,1/0/1900,Client,FL,5320,1/9/2015
TAM2753556,0,6/12/2015,1/0/1900,Client,FL,2546,5/27/2015
TDK2682844,0,5/1/2015,1/0/1900,Client,MN,1235,4/8/2015
AFFQB300536,1,6/18/2015,1/0/1900,Client,FL,1978.85,5/18/2015
AFFQB295006,1,5/7/2015,1/0/1900,Client,NY,4037.5,4/23/2015
AFFQB304441,0,6/15/2015,1/0/1900,Client,OH,4275,6/2/2015
AFFQB293532,0,5/1/2015,1/0/1900,Client,NY,3534,4/10/2015
EEA2514647,1,1/14/2015,1/0/1900,Client,NV,5320,1/19/2015
AFFQB271685,0,1/12/2015,1/0/1900,Client,MD,5031.2,12/11/2014
AFFQB304628,1,6/22/2015,1/0/1900,Client,OH,3990,6/3/2015
AFFQB278410,1,3/12/2015,1/0/1900,Client,IN,1216,2/18/2015
JJS2628437,0,4/14/2015,1/0/1900,Client,FL,2850,4/20/2015
AFFQB298011,1,5/29/2015,1/0/1900,Client,OH,2660,5/11/2015
AFFQB291513,1,5/15/2015,1/0/1900,Client,NY,2470,4/3/2015
AFFQB288308,1,4/30/2015,1/0/1900,Client,NY,2280,4/14/2015
AFFQB298354,0,6/1/2015,1/0/1900,Client,CA,4750,5/6/2015
AFFQB290697,0,4/30/2015,1/0/1900,Client,MD,1520,3/27/2015
VAP2746615,1,6/15/2015,1/0/1900,Client,MI,570,5/19/2015
GCS2621670,0,4/1/2015,1/0/1900,Client,CA,1710,3/9/2015
TAM2549231,1,1/20/2015,12/17/2015,Terminated,MD,1710,1/5/2015
AFFQB277163,0,1/23/2015,1/0/1900,Client,NC,6277.6,1/14/2015
JBM2747808,0,6/13/2015,1/0/1900,Client,CA,4750,5/19/2015
AFFQB279106,1,2/28/2015,1/0/1900,Client,TX,2755,1/29/2015
JJS2766120,1,6/28/2015,1/0/1900,Client,PA,3135,7/20/2015
DBN2743798,1,6/12/2015,1/0/1900,Client,NY,4750,6/1/2015
SDL2664965,1,4/10/2015,1/0/1900,Client,NY,1710,3/31/2015
VAP2760536,0,6/15/2015,1/0/1900,Client,FL,1805,5/29/2015
EAD2732403,0,6/3/2015,1/0/1900,Client,TX,3325,5/11/2015
SXW2575184,0,2/20/2015,1/0/1900,Client,VA,2185,2/10/2015
SMM2662554,0,4/3/2015,1/0/1900,Client,MI,2850,3/31/2015
LSM2557507,1,1/16/2015,1/0/1900,Client,CA,3800,1/9/2015
AFFQB302452,0,6/1/2015,1/0/1900,Client,MO,1330,5/22/2015
AFFQB301125,0,6/12/2015,1/0/1900,Client,NY,7520.2,5/18/2015
AFFQB305454,0,6/25/2015,1/0/1900,Client,LA,3382,6/8/2015
DOK2737617,0,5/22/2015,1/0/1900,Client,TX,4275,5/13/2015
AFFQB308184,0,6/30/2015,1/0/1900,Client,TX,3163.5,6/22/2015
JRQ2759529,1,6/5/2015,1/0/1900,Client,OH,4750,6/3/2015
AFFQB288663,1,4/27/2015,1/0/1900,Client,VA,6080,3/18/2015
AFFQB273772,0,1/1/2015,1/0/1900,Client,TX,2527,12/18/2014
AFFQB305301,1,6/12/2015,1/0/1900,Client,FL,2850,6/4/2015
WMT2753582,1,6/5/2015,1/0/1900,Client,OH,3927.3,5/26/2015
C1B2538721,1,1/10/2015,1/0/1900,Client,CA,1520,1/5/2015
JLS2742932,0,6/1/2015,1/0/1900,Client,PA,1520,5/26/2015
AFFQB303316,0,6/24/2015,12/11/2015,Terminated,NY,4560,6/15/2015
VAP2657414,0,4/3/2015,1/0/1900,Client,PA,4034.65,4/2/2015
ZAS2480025,1,1/30/2015,1/0/1900,Client,NM,1520,1/13/2015
AFFQB286845,1,4/10/2015,1/0/1900,Client,CA,6650,3/9/2015
JRW2621528,1,3/5/2015,1/0/1900,Client,NY,1824,2/24/2015
AFFQB304349,0,6/3/2015,1/0/1900,Client,CA,6175,6/2/2015
AFFQB273719,0,1/10/2015,1/0/1900,Client,MI,1425,1/5/2015
ZAS2544047,0,1/23/2015,1/0/1900,Client,NY,2375,1/13/2015
AFFQB278875,1,3/15/2015,1/0/1900,Client,CA,4750,1/27/2015
AFFQB280324,1,2/18/2015,1/0/1900,Client,NY,3800,2/2/2015
PJD2771471,1,6/16/2015,1/0/1900,Client,LA,1330,6/5/2015
KKS2741091,0,6/12/2015,12/11/2015,Terminated,NY,1026,1/0/1900
R1S2675525,0,4/10/2015,1/0/1900,Client,PA,1531.4,4/6/2015
AFFQB298355,1,5/7/2015,1/0/1900,Client,CA,3785.75,5/6/2015
AFFQB298917,0,6/15/2015,1/0/1900,Client,VA,2052,5/8/2015
AFFQB299850,0,5/25/2015,1/0/1900,Client,OH,1455.4,5/21/2015
AFFQB295868,0,6/15/2015,1/0/1900,Client,TX,3800,6/2/2015
AFFQB268661,0,1/1/2015,1/5/2015,Terminated,AR,5700,11/17/2014
PJC2491453,0,1/2/2015,11/12/2015,Terminated,UT,1900,11/20/2014
MJV2504726,1,1/2/2015,12/1/2014,Rescission,NY,3135,11/20/2014
TKC2507930,1,1/16/2015,1/0/1900,Client,NY,2850,11/20/2014
AFFQB269575,0,1/5/2015,11/11/2015,Terminated,TX,1425,11/21/2014
AFFQB268785,0,1/1/2015,11/25/2014,Rescission,CA,1425,11/21/2014
AFFQB269680,0,1/8/2015,1/0/1900,Client,TX,1978.85,11/24/2014
CZS2508977,0,1/5/2015,12/26/2014,Rescission,NC,3515,11/21/2014
AFFQB269784,0,1/2/2015,1/0/1900,Client,NC,3990,11/24/2014
AFFQB269737,0,1/8/2015,1/0/1900,Client,FL,3325,11/25/2014
AFFQB270268,0,1/10/2015,1/8/2015,Rescission,CA,1425,11/26/2014
AFFQB269755,0,1/8/2015,1/5/2015,Rescission,LA,2280,12/1/2014
AFFQB269772,0,1/22/2015,12/29/2014,Rescission,MA,4275,12/11/2014
AFFQB270128,0,1/2/2015,1/0/1900,Client,OH,2280,12/2/2014
AFFQB269127,0,1/1/2015,11/5/2015,Terminated,TX,3800,12/1/2014
AFFQB270429,0,1/3/2015,12/31/2014,Rescission,TX,8645,12/3/2014
JRW2519795,1,1/1/2015,12/26/2014,Rescission,FL,3420.95,12/3/2014
AJG2515281,0,1/1/2015,1/0/1900,Client,TX,3610,12/5/2014
JOV2517595,0,1/5/2015,12/5/2014,Rescission,NC,760,12/5/2014
AFFQB270891,0,1/5/2015,1/0/1900,Client,NC,5225,12/2/2014
SLC2516472,1,1/1/2015,3/9/2015,Terminated,OK,817,12/4/2014
AFFQB270743,0,1/16/2015,1/7/2015,Terminated,NY,14250,12/4/2014
AFFQB271282,0,1/9/2015,3/30/2015,Rescission,NY,3800,12/4/2014
AFFQB271118,0,1/10/2015,1/0/1900,Client,MO,1488.65,12/4/2014
AFFQB269303,0,1/20/2015,3/16/2015,Terminated,IN,1609.3,12/5/2014
SXB2514918,1,1/5/2015,1/0/1900,Client,CA,3325,12/8/2014
AFFQB271365,0,1/18/2015,4/10/2015,Terminated,NY,4085,12/5/2014
AFFQB262931,0,1/16/2015,1/0/1900,Client,PA,2930.75,12/5/2014
AFFQB271387,0,1/1/2015,1/0/1900,Client,NY,2755,12/5/2014
AFFQB271441,0,1/12/2015,12/8/2014,Rescission,MI,1757.5,12/5/2014
AFFQB271210,0,1/2/2015,12/8/2014,Rescission,MA,3800,12/5/2014
CTH2503035,0,1/5/2015,1/0/1900,Client,PA,1045,12/5/2014
ZAS2511663,1,1/10/2015,1/0/1900,Client,PA,1140,12/5/2014
AFFQB271522,0,1/10/2015,1/15/2015,Terminated,CA,2375,12/5/2014
DJG2518510,0,1/9/2015,3/3/2015,Terminated,VA,2185,12/9/2014
AFFQB270512,0,1/2/2015,12/22/2014,Rescission,AZ,7125,12/8/2014
